seq_beneficiario;dat_inicio_direito;des_categoria;desc_entidade;val_cargo;val_redutor_teto;nom_municipio;sgl_uf;dat_requerimento;dat_doc_completa;dat_deferimento;mes_deferimento;dias_uteis_concessao
192122;2025-11-26;CONJUGE;IMA INST MINEIRO AGROPECUARIA;1917,27;1917,27;LIMA DUARTE;MG;2025-12-04;2025-12-12;2026-01-05;Janeiro/2026;15
192063;2025-11-12;CONJUGE;POLICIA CIVIL;12129,86;12129,86;JUIZ DE FORA;MG;2025-11-19;2025-12-05;2026-01-05;Janeiro/2026;20
192066;2025-10-11;CONJUGE;POLICIA CIVIL;12561,73;12561,73;BELO HORIZONTE;MG;2025-12-01;2025-12-10;2026-01-05;Janeiro/2026;17
192069;2025-10-26;CONJUGE;DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM;3491,15;3491,15;CURVELO;MG;2025-11-25;2025-12-16;2026-01-05;Janeiro/2026;13
192067;2025-09-09;CONJUGE;SECRETARIA DE EDUCACAO;5112,63;5662,64;BARBACENA;MG;2025-10-07;2025-12-12;2026-01-07;Janeiro/2026;17
192094;2025-09-21;CONJUGE;SECRETARIA DE ESTADO DE EDUCACAO;3307,86;3408,14;BELO HORIZONTE;MG;2025-11-28;2025-12-11;2026-01-07;Janeiro/2026;18
192095;2025-09-21;FILHO(A);SECRETARIA DE ESTADO DE EDUCACAO;3307,86;3408,14;BELO HORIZONTE;MG;2025-11-28;2025-12-11;2026-01-07;Janeiro/2026;18
192033;2025-03-20;COMPANHEIRO(A);SECRETARIA DE ESTADO DE EDUCACAO;1478,28;1621,0;CURVELO;MG;2024-08-20;2025-12-01;2026-01-07;Janeiro/2026;26
192103;2025-11-04;CONJUGE;POLICIA CIVIL;31489,93;31489,93;UBERABA;MG;2025-12-05;2025-12-11;2026-01-07;Janeiro/2026;18
192072;2025-05-23;FILHO(A) INVALIDO(A);SECRETARIA DE ESTADO DE EDUCACAO;4257,23;4257,23;UBERLANDIA;MG;2025-05-23;;2026-01-12;Janeiro/2026;165
192218;2025-12-18;CONJUGE;DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM;3211,77;3211,77;ITUIUTABA;MG;2025-12-18;2026-01-06;2026-01-12;Janeiro/2026;5
192249;2025-11-13;CONJUGE;SECRETARIA DE EDUCACAO;4025,2;4025,2;BATATAIS;SP;2025-12-22;2026-01-08;2026-01-12;Janeiro/2026;3
192125;2025-11-17;CONJUGE;FUNDACAO HELENA ANTIPOFF;1970,54;1970,54;IBIRITE;MG;2025-12-04;2025-12-15;2026-01-12;Janeiro/2026;19
192118;2025-10-10;CONJUGE;POLICIA CIVIL;12597,4;12597,4;BELO HORIZONTE;MG;2025-12-05;2025-12-15;2026-01-12;Janeiro/2026;19
192138;2025-11-14;CONJUGE;POLICIA CIVIL;4864,34;4864,34;PATOS DE MINAS;MG;2025-12-08;2025-12-17;2026-01-12;Janeiro/2026;17
192146;2025-10-15;CONJUGE;DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM;1561,1;1621,0;PATOS DE MINAS;MG;2025-11-24;2025-12-17;2026-01-12;Janeiro/2026;17
192172;2025-11-03;FILHO(A);SECRETARIA DE EDUCACAO;4099,51;4099,51;CONCEICAO DO MATO DENTRO;MG;2025-12-15;2025-12-22;2026-01-12;Janeiro/2026;14
192190;2025-11-27;CONJUGE;SECRETARIA DE EDUCACAO;2056,41;2056,41;CANAA;MG;2025-11-27;2025-12-17;2026-01-12;Janeiro/2026;17
192191;2025-11-25;CONJUGE;IEF INST EST DE FLORESTAS;1065,15;1621,0;CARATINGA;MG;2025-12-18;2026-01-09;2026-01-12;Janeiro/2026;2
192209;2025-10-20;CONJUGE;DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM;2659,91;2659,91;CARBONITA;MG;2025-11-06;2025-12-29;2026-01-12;Janeiro/2026;9
192234;2025-12-06;COMPANHEIRO(A);SECRETARIA DE EDUCACAO;6517,56;6517,56;VILA VELHA;ES;2025-12-06;;2026-01-12;Janeiro/2026;24
192245;2025-11-14;CONJUGE;POLICIA CIVIL;19599,56;19599,56;BETIM;MG;2025-12-17;2026-01-08;2026-01-12;Janeiro/2026;3
192003;2025-10-10;CONJUGE;SECRETARIA DE EDUCACAO;3223,59;3223,59;PRATA;MG;2025-10-28;2025-12-01;2026-01-12;Janeiro/2026;29
192129;2025-10-14;CONJUGE;SECRETARIA DE EDUCACAO;2560,24;2560,24;BOM SUCESSO;MG;2025-11-07;2025-12-16;2026-01-12;Janeiro/2026;18
192132;2025-11-17;CONJUGE;SECRETARIA DE EDUCACAO;2100,69;2100,69;JOAO PINHEIRO;MG;2025-12-08;2025-12-16;2026-01-12;Janeiro/2026;18
192133;2025-11-16;CONJUGE;IPSEMG INSTITUTO PREVIDENCIA;4953,97;4953,97;BELO HORIZONTE;MG;2025-12-05;2025-12-17;2026-01-12;Janeiro/2026;17
192141;2025-02-24;CONJUGE;DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM;1645,06;1645,06;BELO HORIZONTE;MG;2025-02-24;2025-12-12;2026-01-12;Janeiro/2026;20
192142;2025-11-27;CONJUGE;SECRETARIA DE EDUCACAO;3144,4;3144,4;LIMA DUARTE;MG;2025-12-10;2025-12-17;2026-01-12;Janeiro/2026;17
192150;2025-11-19;CONJUGE;SECRETARIA DE EDUCACAO;2623,48;2623,48;PATOS DE MINAS;MG;2025-11-24;2025-12-17;2026-01-12;Janeiro/2026;17
192153;2025-09-19;CONJUGE;SECRETARIA DE EDUCACAO;2637,88;2637,88;UBERABA;MG;2025-11-27;2025-12-18;2026-01-12;Janeiro/2026;16
192166;2025-10-22;CONJUGE;SECRETARIA DE EDUCACAO;2377,45;2377,45;SAO JOAO EVANGELISTA;MG;2025-12-11;2025-12-19;2026-01-12;Janeiro/2026;15
192189;2025-12-11;CONJUGE;SECRETARIA DE EDUCACAO;1456,36;1621,0;VICOSA;MG;2025-12-17;;2026-01-12;Janeiro/2026;17
192208;2025-11-13;CONJUGE;SECRETARIA DA FAZENDA;38325,19;38325,19;GUANHAES;MG;2025-12-18;;2026-01-12;Janeiro/2026;16
192214;2025-12-06;CONJUGE;ASSEMBLEIA LEGISLATIVA DO ESTADO DE MINAS GERAIS;76957,55;41845,49;BELO HORIZONTE;MG;2025-12-22;;2026-01-12;Janeiro/2026;14
192261;2025-11-14;FILHO(A) INVALIDO(A);SECRETARIA DA FAZENDA;11887,95;11887,95;PONTE NOVA;MG;2022-03-29;;2026-01-12;Janeiro/2026;988
192237;2025-10-11;CONJUGE;SECRETARIA DE EDUCACAO;3399,56;3399,56;BAMBUI;MG;2025-12-09;2026-01-07;2026-01-12;Janeiro/2026;4
192238;2025-10-11;FILHO(A);SECRETARIA DE EDUCACAO;3399,56;3399,56;BAMBUI;MG;2025-11-18;2026-01-07;2026-01-12;Janeiro/2026;4
192239;2025-10-11;FILHO(A);SECRETARIA DE EDUCACAO;3399,56;3399,56;BAMBUI;MG;2025-11-18;2026-01-07;2026-01-12;Janeiro/2026;4
192041;2025-10-24;CONJUGE;SECRETARIA DE EDUCACAO;1438,09;1621,0;ARACITABA;MG;2025-11-26;2025-12-04;2026-01-12;Janeiro/2026;26
192086;2025-09-16;CONJUGE;FUNDACAO JOAO PINHEIRO;5901,49;5901,49;BELO HORIZONTE;MG;2025-12-01;2026-01-06;2026-01-12;Janeiro/2026;5
192104;2025-10-29;CONJUGE;SECRETARIA DE EDUCACAO;4425,21;4425,21;TEOFILO OTONI;MG;2025-12-03;2025-12-12;2026-01-12;Janeiro/2026;20
192105;2025-11-09;CONJUGE;SECRETARIA DE EDUCACAO;3691,8;3691,8;CAETE;MG;2025-12-04;2025-12-12;2026-01-12;Janeiro/2026;20
192111;2025-10-03;CONJUGE;DEPARTAMENTO DE ESTRADAS DE RODAGEM DO ESTADO DE MINAS GERAIS - DER-MG;1875,23;1875,23;MONTE CARMELO;MG;2025-11-26;2025-12-11;2026-01-12;Janeiro/2026;21
192137;2025-10-29;CONJUGE;SECRETARIA DA FAZENDA;18492,82;18492,82;POUSO ALEGRE;MG;2025-11-18;2025-12-17;2026-01-12;Janeiro/2026;17
192173;2025-10-10;CONJUGE;POLICIA CIVIL;4117,21;4117,21;CARMOPOLIS DE MINAS;MG;2025-12-10;2025-12-19;2026-01-12;Janeiro/2026;15
192187;2025-09-15;CONJUGE;SECRETARIA DE ESTADO DE AGRICULTURA PECUARIA E ABASTECIMENTO;3362,93;3362,93;BELO HORIZONTE;MG;2025-10-02;2025-12-22;2026-01-12;Janeiro/2026;14
192185;2025-10-21;COMPANHEIRO(A);SECRETARIA DE EDUCACAO;5297,15;5297,15;NOVA PONTE;MG;2025-12-01;2025-12-22;2026-01-12;Janeiro/2026;14
192196;2025-12-04;CONJUGE;SECRETARIA DE EDUCACAO;2824,35;2824,35;GROTA;MG;2025-12-18;;2026-01-12;Janeiro/2026;16
192199;2025-09-16;EX-COMPANHEIRO(A) COM PENSAO ALIMENTICIA;MINISTERIO PUBLICO DO ESTADO DE MINAS GERAIS - PROCURADORIA GERAL DA JUSTICA;32712,74;32712,74;BELO HORIZONTE;MG;2025-09-24;;2026-01-12;Janeiro/2026;77
192203;2025-12-09;FILHO(A);SECRETARIA DE JUSTICA E SEGURANCA PUBLICA;2810,5;2810,5;PLANALTINA;GO;2025-12-09;2025-12-23;2026-01-12;Janeiro/2026;13
192207;2025-11-15;CONJUGE;SECRETARIA DE EDUCACAO;3377,89;3377,89;ITUIUTABA;MG;2025-11-28;2025-12-23;2026-01-12;Janeiro/2026;13
192212;2025-11-22;CONJUGE;SECRETARIA DE EDUCACAO;3163,43;3163,43;JUIZ DE FORA;MG;2025-12-19;;2026-01-12;Janeiro/2026;15
192253;2025-12-18;COMPANHEIRO(A);SECRETARIA DE GOVERNO;1271,86;1621,0;BELO HORIZONTE;MG;2025-12-18;2026-01-09;2026-01-12;Janeiro/2026;2
191891;2024-09-26;CONJUGE;SECRETARIA DE EDUCACAO;4061,32;4061,32;BELO HORIZONTE;MG;2024-10-04;2025-12-23;2026-01-12;Janeiro/2026;13
192028;2025-11-16;CONJUGE;SECRETARIA DE EDUCACAO;2100,69;2100,69;BELO HORIZONTE;MG;2025-11-24;2026-01-05;2026-01-12;Janeiro/2026;6
192258;2025-09-01;CONJUGE;SECRETARIA DE EDUCACAO;2165,01;2165,01;ITAJUBA;MG;2025-11-11;2026-01-09;2026-01-12;Janeiro/2026;2
192106;2025-11-20;CONJUGE;DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM;2565,0;2565,0;DIVINOPOLIS;MG;2025-11-28;2025-12-22;2026-01-12;Janeiro/2026;14
192115;2025-11-15;CONJUGE;POLICIA CIVIL;12843,39;12843,39;CONTAGEM;MG;2025-12-08;2025-12-15;2026-01-12;Janeiro/2026;19
192116;2025-11-20;CONJUGE;SECRETARIA DE EDUCACAO;2623,47;2623,47;BICAS;MG;2025-12-09;2025-12-15;2026-01-12;Janeiro/2026;19
192119;2025-02-11;FILHO(A) INVALIDO(A);DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM;3779,51;3779,51;SANTA LUZIA;MG;2025-02-11;;2026-01-12;Janeiro/2026;238
192128;2025-11-13;CONJUGE;SECRETARIA DE EDUCACAO;2436,15;2436,15;CARATINGA;MG;2025-11-25;2025-12-16;2026-01-12;Janeiro/2026;18
192139;2025-10-17;CONJUGE;SECRETARIA DE EDUCACAO;3802,45;3802,45;UBERLANDIA;MG;2025-12-03;2025-12-17;2026-01-12;Janeiro/2026;17
192158;2025-11-24;CONJUGE;SECRETARIA DE ESTADO DE EDUCACAO;6716,69;6716,69;ITUIUTABA;MG;2025-12-15;2025-12-19;2026-01-12;Janeiro/2026;15
192171;2025-11-03;CONJUGE;SECRETARIA DE EDUCACAO;4099,51;4099,51;CONCEICAO DO MATO DENTRO;MG;2025-12-15;2025-12-22;2026-01-12;Janeiro/2026;14
192232;2025-11-13;CONJUGE;SECRETARIA DE EDUCACAO;1514,85;1621,0;SAO JOAO NEPOMUCENO;MG;2025-12-04;2026-01-06;2026-01-12;Janeiro/2026;5
192186;2025-11-05;CONJUGE;SECRETARIA DA FAZENDA;31549,03;31549,03;LAGOA SANTA;MG;2025-11-17;2025-12-22;2026-01-12;Janeiro/2026;14
192194;2025-10-30;CONJUGE;SECRETARIA DE EDUCACAO;4750,58;4750,58;BELO HORIZONTE;MG;2025-11-18;2025-12-22;2026-01-12;Janeiro/2026;14
192195;2025-11-30;FILHO(A);SECRETARIA DE EDUCACAO;2006,75;2006,75;FERREIROPOLIS;MG;2025-12-18;;2026-01-12;Janeiro/2026;16
192197;2025-11-12;CONJUGE;SECRETARIA DE EDUCACAO;1555,21;1621,0;LAGOA SANTA;MG;2025-12-12;2025-12-23;2026-01-12;Janeiro/2026;13
192198;2025-09-16;CONJUGE;MINISTERIO PUBLICO DO ESTADO DE MINAS GERAIS - PROCURADORIA GERAL DA JUSTICA;32712,74;32712,74;CONGONHAS;MG;2025-09-22;2025-12-02;2026-01-12;Janeiro/2026;28
192223;2025-08-20;CONJUGE;SECRETARIA DE EDUCACAO;7900,82;7900,82;ITAPERUNA;RJ;2025-10-14;2025-12-22;2026-01-12;Janeiro/2026;14
192252;2025-12-01;CONJUGE;POLICIA CIVIL;12626,87;12626,87;BELO HORIZONTE;MG;2025-12-01;2026-01-08;2026-01-12;Janeiro/2026;3
192174;2025-11-28;EX-CONJUGE COM PENSAO ALIMENTICIA;TRIBUNAL DE CONTAS DO ESTADO DE MINAS GERAIS;58298,51;41845,49;BELO HORIZONTE;MG;2025-12-04;;2026-01-12;Janeiro/2026;26
192175;2025-11-28;FILHO(A);TRIBUNAL DE CONTAS DO ESTADO DE MINAS GERAIS;58298,51;41845,49;MADRE DE DEUS DE MINAS;MG;2025-12-18;;2026-01-12;Janeiro/2026;16
192126;2025-11-03;CONJUGE;SECRETARIA DE EDUCACAO;1821,94;1821,94;NAZARENO;MG;2025-12-09;2025-12-16;2026-01-12;Janeiro/2026;18
192127;2025-11-20;CONJUGE;SECRETARIA DE EDUCACAO;2825,19;2825,19;SAO VICENTE DE MINAS;MG;2025-12-09;2025-12-16;2026-01-12;Janeiro/2026;18
192217;2025-10-10;CONJUGE;SECRETARIA DE EDUCACAO;1065,47;1621,0;FERROS;MG;2025-12-11;2026-01-05;2026-01-12;Janeiro/2026;6
192092;2025-11-06;CONJUGE;SECRETARIA DE EDUCACAO;5403,45;5831,51;MONTE BELO;MG;2025-11-28;2025-12-19;2026-01-12;Janeiro/2026;15
192156;2025-09-24;CONJUGE;SECRETARIA DE ESTADO DE EDUCACAO;1070,99;1621,0;ENTRE RIOS DE MINAS;MG;2025-12-05;2025-12-19;2026-01-12;Janeiro/2026;15
192131;2025-10-22;CONJUGE;SECRETARIA DE EDUCACAO;2093,21;2093,21;ITAUNA;MG;2025-10-22;2025-12-19;2026-01-12;Janeiro/2026;15
192045;2025-10-26;CONJUGE;SECRETARIA DE EDUCACAO;2050,07;2050,07;TEOFILO OTONI;MG;2025-11-27;2026-01-06;2026-01-12;Janeiro/2026;5
192108;2025-11-07;FILHO(A);SECRETARIA DE EDUCACAO;1259,38;1621,0;BELO HORIZONTE;MG;2025-12-04;2025-12-19;2026-01-12;Janeiro/2026;15
192228;2025-10-11;CONJUGE;SECRETARIA DE EDUCACAO;2497,81;2497,81;GOVERNADOR VALADARES;MG;2025-12-10;2026-01-12;2026-01-13;Janeiro/2026;2
192053;2025-10-09;CONJUGE;TRIBUNAL DE JUSTICA DO ESTADO DE MINAS GERAIS;32543,96;32543,96;BELO HORIZONTE;MG;2025-11-26;2025-12-19;2026-01-14;Janeiro/2026;17
192225;2025-05-17;FILHO(A);SECRETARIA DE JUSTICA E SEGURANCA PUBLICA;3141,95;3141,95;SAO JOAQUIM DE BICAS;MG;2025-10-29;2026-01-06;2026-01-14;Janeiro/2026;7
192235;2025-11-07;CONJUGE;POLICIA CIVIL DO ESTADO DE MINAS GERAIS;10325,65;10325,65;BELO HORIZONTE;MG;2025-12-09;2026-01-07;2026-01-14;Janeiro/2026;6
192268;2025-12-01;CONJUGE;SECRETARIA DE EDUCACAO;2313,98;2313,98;CARANAIBA;MG;2025-12-29;2026-01-09;2026-01-14;Janeiro/2026;4
192269;2025-12-01;FILHO(A);SECRETARIA DE EDUCACAO;2313,98;2313,98;CARANAIBA;MG;2025-12-30;2026-01-09;2026-01-14;Janeiro/2026;4
192169;2025-11-05;CONJUGE;POLICIA CIVIL;30314,29;30314,29;POCOS DE CALDAS;MG;2025-12-16;;2026-01-14;Janeiro/2026;20
192219;2025-10-29;CONJUGE;SECRETARIA DE JUSTICA E SEGURANCA PUBLICA;3141,95;3141,95;SAO JOAQUIM DE BICAS;MG;2025-10-29;2026-01-06;2026-01-14;Janeiro/2026;7
192221;2025-05-17;FILHO(A);SECRETARIA DE JUSTICA E SEGURANCA PUBLICA;3141,95;3141,95;SAO JOAQUIM DE BICAS;MG;2025-10-29;2026-01-06;2026-01-14;Janeiro/2026;7
192251;2025-11-17;CONJUGE;SECRETARIA DE EDUCACAO;2993,53;2993,53;UNAI;MG;2025-12-04;2026-01-08;2026-01-14;Janeiro/2026;5
192236;2025-11-24;CONJUGE;FHEMIG FUND HOSPITALAR EST MG;4793,08;4793,08;JABOTICATUBAS;MG;2025-12-09;2026-01-07;2026-01-14;Janeiro/2026;6
192272;2025-10-03;CONJUGE;SECRETARIA DE EDUCACAO;2101,32;2101,32;LAGOA FORMOSA;MG;2025-12-29;2026-01-13;2026-01-14;Janeiro/2026;2
191929;2025-10-19;CONJUGE;SECRETARIA DE EDUCACAO;3512,77;3512,77;PARA DE MINAS;MG;2025-11-13;2025-12-18;2026-01-14;Janeiro/2026;18
192241;2025-12-08;CONJUGE;SECRETARIA DE SAUDE;6254,69;6254,69;JANAUBA;MG;2025-12-18;2026-01-07;2026-01-14;Janeiro/2026;6
192255;2025-12-26;CONJUGE;FHEMIG FUND HOSPITALAR EST MG;1209,23;1621,0;BELO HORIZONTE;MG;2025-12-26;2026-01-09;2026-01-14;Janeiro/2026;4
192259;2025-11-11;CONJUGE;SECRETARIA DE EDUCACAO;4869,13;4869,13;SANTA LUZIA;MG;2025-12-22;2026-01-09;2026-01-14;Janeiro/2026;4
192262;2025-08-27;CONJUGE;SECRETARIA DE EDUCACAO;1068,76;1621,0;CATAGUASES;MG;2025-10-09;2026-01-08;2026-01-14;Janeiro/2026;5
192244;2025-12-03;CONJUGE;SECRETARIA DE ESTADO DE EDUCACAO;2048,84;2048,84;UBERABA;MG;2026-01-05;;2026-01-14;Janeiro/2026;8
192246;2026-01-02;CONJUGE;SECRETARIA DE EDUCACAO;5338,13;5338,13;CAMPOS GERAIS;MG;2026-01-02;;2026-01-14;Janeiro/2026;8
192280;2025-11-26;CONJUGE;SECRETARIA DE EDUCACAO;5717,65;5717,65;BELO HORIZONTE;MG;2025-12-31;2026-01-14;2026-01-15;Janeiro/2026;2
192270;2025-11-20;CONJUGE;SECRETARIA DE EDUCACAO;4600,01;4600,01;PATOS DE MINAS;MG;2025-12-19;2026-01-13;2026-01-15;Janeiro/2026;3
192113;2025-11-26;CONJUGE;SECRETARIA DE EDUCACAO;2049,46;2049,46;SANTA MARGARIDA;MG;2025-12-04;2025-12-12;2026-01-15;Janeiro/2026;23
192273;2025-12-01;CONJUGE;SECRETARIA DE EDUCACAO;2558,71;2558,71;CORONEL FABRICIANO;MG;2025-12-30;2026-01-13;2026-01-15;Janeiro/2026;3
192278;2025-12-06;CONJUGE;SECRETARIA DA FAZENDA;27540,29;27540,29;TRES RIOS;RJ;2025-12-30;2026-01-13;2026-01-15;Janeiro/2026;3
192277;2025-11-07;CONJUGE;SECRETARIA DE ESTADO DE EDUCACAO;2049,46;2049,46;CONSELHEIRO LAFAIETE;MG;2025-12-30;2026-01-14;2026-01-15;Janeiro/2026;2
192079;2025-11-05;CONJUGE;SECRETARIA DE EDUCACAO;3927,32;3927,32;MONTE BELO;MG;2025-11-25;;2026-01-15;Janeiro/2026;36
192291;2025-12-04;CONJUGE;SECRETARIA DE EDUCACAO;2152,55;2152,55;ANGICOS DE MINAS;MG;2025-01-06;2026-01-15;2026-01-16;Janeiro/2026;2
191928;2025-10-19;CONJUGE;DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM;3029,34;3029,34;BELO HORIZONTE;MG;2025-11-10;2026-01-15;2026-01-16;Janeiro/2026;2
192294;2025-08-25;CONJUGE;TRIBUNAL DE JUSTICA DO ESTADO DE MINAS GERAIS;16780,94;16780,94;JACUI;MG;2025-10-01;2026-01-09;2026-01-16;Janeiro/2026;6
192130;2025-11-10;CONJUGE;SEC DE PLANEJAMENTO E GESTAO;4288,48;4288,48;PARAGUACU;MG;2025-12-09;2026-01-15;2026-01-16;Janeiro/2026;2
192140;2026-01-16;FILHO(A);SECRETARIA DE ESTADO DE SAUDE;1246,01;1621,0;UBA;MG;2025-03-28;;2026-01-16;Janeiro/2026;209
192284;2026-01-12;CONJUGE;SECRETARIA DE EDUCACAO;3049,67;3049,67;UBERABA;MG;2026-01-12;;2026-01-16;Janeiro/2026;5
192295;2025-08-28;CONJUGE;POLICIA CIVIL;12600,56;12600,56;SANTA LUZIA;MG;2025-10-20;2025-11-27;2026-01-16;Janeiro/2026;35
192297;2025-10-13;CONJUGE;SECRETARIA DE EDUCACAO;1166,83;1621,0;CIPOTANEA;MG;2025-11-10;2026-01-15;2026-01-16;Janeiro/2026;2
192290;2025-08-10;CONJUGE;SECRETARIA DE ESTADO DE GOVERNO;4815,5;4815,5;VARGEM ALEGRE;MG;2025-09-12;2026-01-15;2026-01-16;Janeiro/2026;2
192308;2024-12-21;FILHO(A) INVALIDO(A);SECRETARIA DA FAZENDA;24613,08;24613,08;BELO HORIZONTE;MG;2025-02-03;;2026-01-19;Janeiro/2026;249
192286;2025-08-25;CONJUGE;SECRETARIA DE EDUCACAO;2568,16;2568,16;TARUMIRIM;MG;2025-10-29;2026-01-15;2026-01-19;Janeiro/2026;3
192051;2025-03-10;COMPANHEIRO(A);UNIVERSIDADE ESTADUAL DE MINAS GERAIS;6068,28;6068,28;BELO HORIZONTE;MG;2023-04-04;2025-12-03;2026-01-22;Janeiro/2026;35
192260;2026-01-01;COMPANHEIRO(A);TRIBUNAL DE JUSTICA DO ESTADO DE MINAS GERAIS;28836,1;28836,1;PONTE NOVA;MG;2021-07-21;;2026-01-22;Janeiro/2026;1175
191882;2020-12-21;COMPANHEIRO(A);SECRETARIA DE ESTADO DE EDUCACAO;5533,31;5533,31;LONDRINA;PR;2020-12-21;2025-11-13;2026-01-22;Janeiro/2026;49
192276;2026-01-06;COMPANHEIRO(A);SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;1622,69;1622,69;JUIZ DE FORA;MG;2024-07-11;;2026-01-22;Janeiro/2026;399
192110;2025-11-24;FILHO(A) INVALIDO(A);DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM;2616,01;2616,01;MONTES CLAROS;MG;2017-09-26;;2026-01-22;Janeiro/2026;2171
192204;2025-12-16;COMPANHEIRO(A);FHEMIG FUND HOSPITALAR EST MG;2288,7;2288,7;BELO HORIZONTE;MG;2024-09-30;2025-12-22;2026-01-22;Janeiro/2026;22
192233;2025-12-29;PAI OU MAE;TRIBUNAL DE JUSTICA DO ESTADO DE MINAS GERAIS;25161,26;25161,26;CONTAGEM;MG;2024-02-29;;2026-01-22;Janeiro/2026;494
192230;2025-12-09;COMPANHEIRO(A);SECRETARIA DA EDUCACAO;9074,06;9281,04;ARAGUARI;MG;2019-08-13;;2026-01-22;Janeiro/2026;1681
192226;2025-12-18;CONJUGE;ASSEMBLEIA LEGISLATIVA DO ESTADO DE MINAS GERAIS;28418,95;28418,95;BELO HORIZONTE;MG;2025-03-28;2025-04-14;2026-01-22;Janeiro/2026;202
192224;2011-12-03;CONJUGE;SECRETARIA DA EDUCACAO;2920,79;2920,79;ITAMBACURI;MG;2011-11-21;;2026-01-22;Janeiro/2026;3697
192264;2021-07-21;IRMAO INVALIDO;TRIBUNAL DE JUSTICA DO ESTADO DE MINAS GERAIS;18591,97;18591,97;FERROS;MG;2019-10-01;;2026-01-22;Janeiro/2026;1646
192271;2025-12-16;COMPANHEIRO(A);SECRETARIA DA EDUCACAO;2250,24;2250,24;SANTOS DUMONT;MG;2016-06-21;;2026-01-22;Janeiro/2026;2501
192161;2025-09-01;MENOR SOB GUARDA;SECRETARIA DA FAZENDA;14494,69;12586,14;PATROCINIO;MG;2022-06-14;;2026-01-22;Janeiro/2026;941
192163;2025-12-15;CONJUGE;SECRETARIA DA FAZENDA;36683,55;36683,55;JUIZ DE FORA;MG;2025-09-05;2025-12-19;2026-01-22;Janeiro/2026;23
192201;2025-12-19;COMPANHEIRO(A);DEFENSORIA PUBLICA DO ESTADO DE MINAS GERAIS;29075,02;22743,2;BELO HORIZONTE;MG;2021-11-09;2025-12-22;2026-01-23;Janeiro/2026;23
192292;2025-12-25;CONJUGE;DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM;1713,47;1713,47;UBA;MG;2025-12-29;2026-01-15;2026-02-03;Fevereiro/2026;14
192306;2025-10-15;CONJUGE;SECRETARIA DE EDUCACAO;5218,67;5218,67;POMPEU;MG;2025-11-04;2026-01-16;2026-02-03;Fevereiro/2026;13
192312;2025-06-30;CONJUGE;TRIBUNAL DE JUSTICA DO ESTADO DE MINAS GERAIS;32116,61;32116,61;LAGOA SANTA;MG;2025-09-18;2026-01-16;2026-02-03;Fevereiro/2026;13
192231;2024-06-14;CONJUGE;SECRETARIA DE EDUCACAO;1061,24;1621,0;JUIZ DE FORA;MG;2024-06-14;;2026-02-03;Fevereiro/2026;426
192299;2025-12-12;CONJUGE;INSTITUTO DE PREVIDENCIA DOS SERVIDORES DO ESTADO DE MINAS GERAIS;1989,31;1989,31;ARAXA;MG;2025-01-06;2026-01-15;2026-02-03;Fevereiro/2026;14
192149;2025-01-17;CONJUGE;SECRETARIA DE GOVERNO;1332,42;1621,0;BELO HORIZONTE;MG;2025-02-18;2025-12-12;2026-02-04;Fevereiro/2026;37
192467;2026-01-27;CONJUGE;FUNED FUNDACAO EZEQUIEL DIAS;3210,25;3210,25;BELO HORIZONTE;MG;2026-01-27;2026-02-05;2026-02-09;Fevereiro/2026;3
192412;2025-11-04;CONJUGE;SECRETARIA DE EDUCACAO;4248,73;4248,73;JOAO PINHEIRO;MG;2025-11-10;2026-01-29;2026-02-10;Fevereiro/2026;9
191998;2025-10-25;CONJUGE;SECRETARIA DE EDUCACAO;4165,34;4165,34;BELO HORIZONTE;MG;2025-11-10;2025-12-01;2026-02-10;Fevereiro/2026;50
192328;2025-12-23;CONJUGE;SECRETARIA DE ESTADO DE EDUCACAO;1064,83;1621,0;DIVINOPOLIS;MG;2026-01-13;2026-01-19;2026-02-10;Fevereiro/2026;17
192329;2025-12-09;CONJUGE;INSTITUTO ESTADUAL DE FLORESTAS;2260,17;2260,17;ITAJUBA;MG;2025-12-19;2026-01-19;2026-02-10;Fevereiro/2026;17
192357;2025-12-06;CONJUGE;SECRETARIA DE ESTADO DE SAUDE;2283,29;2283,29;DIAMANTINA;MG;2025-12-22;2026-01-22;2026-02-10;Fevereiro/2026;14
192364;2025-10-27;CONJUGE;INSTITUTO MINEIRO DE AGROPECUARIA;3849,17;3849,17;BELO HORIZONTE;MG;2025-12-12;2026-01-23;2026-02-10;Fevereiro/2026;13
192365;2026-01-09;CONJUGE;ASSEMBLEIA LEGISLATIVA DO ESTADO DE MINAS GERAIS;35140,91;35140,91;PERDIGAO;MG;2026-01-09;2026-01-23;2026-02-10;Fevereiro/2026;13
